MEP_system,Image_ID,Ansatz,Fine-tune/Train_steps,E(Hartree)
L-Alanine,6,"Orbformer scratch, single structures",500000,-323.7502933360129
L-Alanine,7,"Orbformer scratch, single structures",500000,-323.7554302095143
L-Alanine,8,"Orbformer scratch, single structures",500000,-323.762959339441
L-Alanine,9,"Orbformer scratch, single structures",500000,-323.75659563947363
L-Alanine,10,"Orbformer scratch, single structures",500000,-323.75862317047927
L-Alanine,11,"Orbformer scratch, single structures",500000,-323.76155508941395
L-Alanine,12,"Orbformer scratch, single structures",500000,-323.75720371027717
L-Alanine,13,"Orbformer scratch, single structures",500000,-323.7591635408928
L-Alanine,14,"Orbformer scratch, single structures",500000,-323.66201146143
L-Alanine,15,"Orbformer scratch, single structures",500000,-323.6018915735614
L-Alanine,16,"Orbformer scratch, single structures",500000,-323.5253157866678
L-Alanine,17,"Orbformer scratch, single structures",500000,-323.603567607685
L-Alanine,18,"Orbformer scratch, single structures",500000,-323.60454078821857
L-Alanine,19,"Orbformer scratch, single structures",500000,-323.6102952715627
L-Alanine,0,"Orbformer scratch, all structures",250,-303.3515223588837
L-Alanine,1,"Orbformer scratch, all structures",250,-306.352027472651
L-Alanine,2,"Orbformer scratch, all structures",250,-304.26785285931385
L-Alanine,3,"Orbformer scratch, all structures",250,-304.88605734332884
L-Alanine,4,"Orbformer scratch, all structures",250,-305.63327888215196
L-Alanine,5,"Orbformer scratch, all structures",250,-305.28871937758373
L-Alanine,6,"Orbformer scratch, all structures",250,-306.06499326372233
L-Alanine,7,"Orbformer scratch, all structures",250,-305.4482376684187
L-Alanine,8,"Orbformer scratch, all structures",250,-305.06924087468525
L-Alanine,9,"Orbformer scratch, all structures",250,-303.2293664746573
L-Alanine,10,"Orbformer scratch, all structures",250,-304.0661537436734
L-Alanine,11,"Orbformer scratch, all structures",250,-304.48172382935894
L-Alanine,12,"Orbformer scratch, all structures",250,-304.7950869057939
L-Alanine,13,"Orbformer scratch, all structures",250,-305.1673188925935
L-Alanine,14,"Orbformer scratch, all structures",250,-304.63021346656814
L-Alanine,15,"Orbformer scratch, all structures",250,-303.2636485868407
L-Alanine,16,"Orbformer scratch, all structures",250,-301.73504053264907
L-Alanine,17,"Orbformer scratch, all structures",250,-302.77173350806396
L-Alanine,18,"Orbformer scratch, all structures",250,-301.4575346313551
L-Alanine,19,"Orbformer scratch, all structures",250,-299.9676234285188
L-Alanine,0,"Orbformer scratch, all structures",1000,-317.3051833376342
L-Alanine,1,"Orbformer scratch, all structures",1000,-318.32945800361694
L-Alanine,2,"Orbformer scratch, all structures",1000,-317.5355805755213
L-Alanine,3,"Orbformer scratch, all structures",1000,-317.90436742973077
L-Alanine,4,"Orbformer scratch, all structures",1000,-318.2044074249157
L-Alanine,5,"Orbformer scratch, all structures",1000,-318.0692819284095
L-Alanine,6,"Orbformer scratch, all structures",1000,-318.3046145257488
L-Alanine,7,"Orbformer scratch, all structures",1000,-318.287990317571
L-Alanine,8,"Orbformer scratch, all structures",1000,-318.2152066268604
L-Alanine,9,"Orbformer scratch, all structures",1000,-317.8725362506183
L-Alanine,10,"Orbformer scratch, all structures",1000,-318.1039985681723
L-Alanine,11,"Orbformer scratch, all structures",1000,-318.0119043234855
L-Alanine,12,"Orbformer scratch, all structures",1000,-318.27995372353917
L-Alanine,13,"Orbformer scratch, all structures",1000,-318.20065895542035
L-Alanine,14,"Orbformer scratch, all structures",1000,-317.9777493530057
L-Alanine,15,"Orbformer scratch, all structures",1000,-317.50533548971663
L-Alanine,16,"Orbformer scratch, all structures",1000,-316.61652091323555
L-Alanine,17,"Orbformer scratch, all structures",1000,-317.74381055906235
L-Alanine,18,"Orbformer scratch, all structures",1000,-317.4882617497722
L-Alanine,19,"Orbformer scratch, all structures",1000,-316.9967505345724
L-Alanine,0,"Orbformer scratch, all structures",4000,-322.3027489069061
L-Alanine,1,"Orbformer scratch, all structures",4000,-322.2520870667658
L-Alanine,2,"Orbformer scratch, all structures",4000,-321.83150476771385
L-Alanine,3,"Orbformer scratch, all structures",4000,-321.98855270992806
L-Alanine,4,"Orbformer scratch, all structures",4000,-322.17782912597374
L-Alanine,5,"Orbformer scratch, all structures",4000,-322.1666766642936
L-Alanine,6,"Orbformer scratch, all structures",4000,-322.3343886871068
L-Alanine,7,"Orbformer scratch, all structures",4000,-322.94582863410426
L-Alanine,8,"Orbformer scratch, all structures",4000,-322.95807012734895
L-Alanine,9,"Orbformer scratch, all structures",4000,-322.7700438425105
L-Alanine,10,"Orbformer scratch, all structures",4000,-322.92305323434607
L-Alanine,11,"Orbformer scratch, all structures",4000,-322.83809394920803
L-Alanine,12,"Orbformer scratch, all structures",4000,-322.96637210111436
L-Alanine,13,"Orbformer scratch, all structures",4000,-322.93486388168645
L-Alanine,14,"Orbformer scratch, all structures",4000,-322.60802770460555
L-Alanine,15,"Orbformer scratch, all structures",4000,-322.2061342798651
L-Alanine,16,"Orbformer scratch, all structures",4000,-311.89597035252353
L-Alanine,17,"Orbformer scratch, all structures",4000,-322.127119592014
L-Alanine,18,"Orbformer scratch, all structures",4000,-321.4179839714354
L-Alanine,19,"Orbformer scratch, all structures",4000,-321.6021817016283
L-Alanine,0,"Orbformer scratch, all structures",8000,-323.1097623615442
L-Alanine,1,"Orbformer scratch, all structures",8000,-323.37052147729213
L-Alanine,2,"Orbformer scratch, all structures",8000,-323.2207998669301
L-Alanine,3,"Orbformer scratch, all structures",8000,-323.3012466516766
L-Alanine,4,"Orbformer scratch, all structures",8000,-323.3776360270365
L-Alanine,5,"Orbformer scratch, all structures",8000,-323.3560682340452
L-Alanine,6,"Orbformer scratch, all structures",8000,-323.36461770348734
L-Alanine,7,"Orbformer scratch, all structures",8000,-323.3585289334958
L-Alanine,8,"Orbformer scratch, all structures",8000,-323.38258370895824
L-Alanine,9,"Orbformer scratch, all structures",8000,-323.3235909604237
L-Alanine,10,"Orbformer scratch, all structures",8000,-323.3790874007044
L-Alanine,11,"Orbformer scratch, all structures",8000,-323.34619295824103
L-Alanine,12,"Orbformer scratch, all structures",8000,-323.39705811588004
L-Alanine,13,"Orbformer scratch, all structures",8000,-323.3846205663253
L-Alanine,14,"Orbformer scratch, all structures",8000,-323.2293526692167
L-Alanine,15,"Orbformer scratch, all structures",8000,-323.12041894402324
L-Alanine,16,"Orbformer scratch, all structures",8000,-322.76185685619066
L-Alanine,17,"Orbformer scratch, all structures",8000,-322.9312650404752
L-Alanine,18,"Orbformer scratch, all structures",8000,-322.7317541396663
L-Alanine,19,"Orbformer scratch, all structures",8000,-322.78836285755136
L-Alanine,0,"Orbformer scratch, all structures",16000,-323.33404255231915
L-Alanine,1,"Orbformer scratch, all structures",16000,-323.5109074452348
L-Alanine,2,"Orbformer scratch, all structures",16000,-323.43059601791606
L-Alanine,3,"Orbformer scratch, all structures",16000,-323.4773818906815
L-Alanine,4,"Orbformer scratch, all structures",16000,-323.49109287414416
L-Alanine,5,"Orbformer scratch, all structures",16000,-323.4784786394898
L-Alanine,6,"Orbformer scratch, all structures",16000,-323.486903929657
L-Alanine,7,"Orbformer scratch, all structures",16000,-323.4999035370684
L-Alanine,8,"Orbformer scratch, all structures",16000,-323.5234041101802
L-Alanine,9,"Orbformer scratch, all structures",16000,-323.4895211294102
L-Alanine,10,"Orbformer scratch, all structures",16000,-323.5236300458542
L-Alanine,11,"Orbformer scratch, all structures",16000,-323.5067784164893
L-Alanine,12,"Orbformer scratch, all structures",16000,-323.52346338850884
L-Alanine,13,"Orbformer scratch, all structures",16000,-323.50971800676024
L-Alanine,14,"Orbformer scratch, all structures",16000,-323.3723103132589
L-Alanine,15,"Orbformer scratch, all structures",16000,-323.3227737169138
L-Alanine,16,"Orbformer scratch, all structures",16000,-323.1569705424914
L-Alanine,17,"Orbformer scratch, all structures",16000,-323.3124992415121
L-Alanine,18,"Orbformer scratch, all structures",16000,-323.26576859333295
L-Alanine,19,"Orbformer scratch, all structures",16000,-323.2294045138765
L-Alanine,0,"Orbformer scratch, all structures",32000,-323.543395429943
L-Alanine,1,"Orbformer scratch, all structures",32000,-323.6385094688294
L-Alanine,2,"Orbformer scratch, all structures",32000,-323.606790875121
L-Alanine,3,"Orbformer scratch, all structures",32000,-323.6059371288263
L-Alanine,4,"Orbformer scratch, all structures",32000,-323.6312774966721
L-Alanine,5,"Orbformer scratch, all structures",32000,-323.6323963299405
L-Alanine,6,"Orbformer scratch, all structures",32000,-323.61669254886937
L-Alanine,7,"Orbformer scratch, all structures",32000,-323.6199995799436
L-Alanine,8,"Orbformer scratch, all structures",32000,-323.62604738956617
L-Alanine,9,"Orbformer scratch, all structures",32000,-323.6087089969921
L-Alanine,10,"Orbformer scratch, all structures",32000,-323.62283517613054
L-Alanine,11,"Orbformer scratch, all structures",32000,-323.6163549957746
L-Alanine,12,"Orbformer scratch, all structures",32000,-323.62779546135755
L-Alanine,13,"Orbformer scratch, all structures",32000,-323.6264067489005
L-Alanine,14,"Orbformer scratch, all structures",32000,-323.506594219943
L-Alanine,15,"Orbformer scratch, all structures",32000,-323.4615146731835
L-Alanine,16,"Orbformer scratch, all structures",32000,-323.3345066665482
L-Alanine,17,"Orbformer scratch, all structures",32000,-323.44677908640193
L-Alanine,18,"Orbformer scratch, all structures",32000,-323.4497794820271
L-Alanine,19,"Orbformer scratch, all structures",32000,-323.44044224304645
L-Alanine,0,"Orbformer scratch, all structures",48000,-323.6117342956241
L-Alanine,1,"Orbformer scratch, all structures",48000,-323.66845282016
L-Alanine,2,"Orbformer scratch, all structures",48000,-323.6412983917014
L-Alanine,3,"Orbformer scratch, all structures",48000,-323.65187855828094
L-Alanine,4,"Orbformer scratch, all structures",48000,-323.6669600132331
L-Alanine,5,"Orbformer scratch, all structures",48000,-323.6660573270853
L-Alanine,6,"Orbformer scratch, all structures",48000,-323.64263232370496
L-Alanine,7,"Orbformer scratch, all structures",48000,-323.6410024173439
L-Alanine,8,"Orbformer scratch, all structures",48000,-323.6584538191257
L-Alanine,9,"Orbformer scratch, all structures",48000,-323.6509992145231
L-Alanine,10,"Orbformer scratch, all structures",48000,-323.6590200890902
L-Alanine,11,"Orbformer scratch, all structures",48000,-323.64697786383084
L-Alanine,12,"Orbformer scratch, all structures",48000,-323.6513929836528
L-Alanine,13,"Orbformer scratch, all structures",48000,-323.6521926755831
L-Alanine,14,"Orbformer scratch, all structures",48000,-323.5321039936226
L-Alanine,15,"Orbformer scratch, all structures",48000,-323.49912711948315
L-Alanine,16,"Orbformer scratch, all structures",48000,-323.3819194299258
L-Alanine,17,"Orbformer scratch, all structures",48000,-323.4834934373024
L-Alanine,18,"Orbformer scratch, all structures",48000,-323.47838996098847
L-Alanine,19,"Orbformer scratch, all structures",48000,-323.4726418954201
L-Alanine,0,"Orbformer scratch, all structures",64000,-323.6463767464959
L-Alanine,1,"Orbformer scratch, all structures",64000,-323.69244550893103
L-Alanine,2,"Orbformer scratch, all structures",64000,-323.6683979314216
L-Alanine,3,"Orbformer scratch, all structures",64000,-323.6729569052418
L-Alanine,4,"Orbformer scratch, all structures",64000,-323.6880299720148
L-Alanine,5,"Orbformer scratch, all structures",64000,-323.68986760166575
L-Alanine,6,"Orbformer scratch, all structures",64000,-323.6674180091891
L-Alanine,7,"Orbformer scratch, all structures",64000,-323.6783017480651
L-Alanine,8,"Orbformer scratch, all structures",64000,-323.6877346415135
L-Alanine,9,"Orbformer scratch, all structures",64000,-323.6772140537398
L-Alanine,10,"Orbformer scratch, all structures",64000,-323.6843720650939
L-Alanine,11,"Orbformer scratch, all structures",64000,-323.6775376745966
L-Alanine,12,"Orbformer scratch, all structures",64000,-323.6826980689495
L-Alanine,13,"Orbformer scratch, all structures",64000,-323.68410328641903
L-Alanine,14,"Orbformer scratch, all structures",64000,-323.57028071259106
L-Alanine,15,"Orbformer scratch, all structures",64000,-323.5238578932704
L-Alanine,16,"Orbformer scratch, all structures",64000,-323.4236249371924
L-Alanine,17,"Orbformer scratch, all structures",64000,-323.50892949089814
L-Alanine,18,"Orbformer scratch, all structures",64000,-323.5083160950865
L-Alanine,19,"Orbformer scratch, all structures",64000,-323.5052971496066
L-Alanine,0,"Orbformer scratch, all structures",80000,-323.642625930184
L-Alanine,1,"Orbformer scratch, all structures",80000,-323.68105563248446
L-Alanine,2,"Orbformer scratch, all structures",80000,-323.66843681055
L-Alanine,3,"Orbformer scratch, all structures",80000,-323.6726801456534
L-Alanine,4,"Orbformer scratch, all structures",80000,-323.6794269914631
L-Alanine,5,"Orbformer scratch, all structures",80000,-323.67965359445
L-Alanine,6,"Orbformer scratch, all structures",80000,-323.65318808609743
L-Alanine,7,"Orbformer scratch, all structures",80000,-323.66871747955565
L-Alanine,8,"Orbformer scratch, all structures",80000,-323.6768790208769
L-Alanine,9,"Orbformer scratch, all structures",80000,-323.6659826816163
L-Alanine,10,"Orbformer scratch, all structures",80000,-323.66935408842994
L-Alanine,11,"Orbformer scratch, all structures",80000,-323.6700653350861
L-Alanine,12,"Orbformer scratch, all structures",80000,-323.6732881072538
L-Alanine,13,"Orbformer scratch, all structures",80000,-323.67208135410584
L-Alanine,14,"Orbformer scratch, all structures",80000,-323.567981073003
L-Alanine,15,"Orbformer scratch, all structures",80000,-323.51514082230153
L-Alanine,16,"Orbformer scratch, all structures",80000,-323.3922033009487
L-Alanine,17,"Orbformer scratch, all structures",80000,-323.4859993072934
L-Alanine,18,"Orbformer scratch, all structures",80000,-323.47710563048054
L-Alanine,19,"Orbformer scratch, all structures",80000,-323.4698979737534
L-Alanine,0,"Orbformer scratch, all structures",100000,-323.6673260530496
L-Alanine,1,"Orbformer scratch, all structures",100000,-323.7157663388143
L-Alanine,2,"Orbformer scratch, all structures",100000,-323.7088018553551
L-Alanine,3,"Orbformer scratch, all structures",100000,-323.69784713282064
L-Alanine,4,"Orbformer scratch, all structures",100000,-323.7095629984498
L-Alanine,5,"Orbformer scratch, all structures",100000,-323.7179597278376
L-Alanine,6,"Orbformer scratch, all structures",100000,-323.6883440972227
L-Alanine,7,"Orbformer scratch, all structures",100000,-323.6970883472073
L-Alanine,8,"Orbformer scratch, all structures",100000,-323.7066243146082
L-Alanine,9,"Orbformer scratch, all structures",100000,-323.7050395808686
L-Alanine,10,"Orbformer scratch, all structures",100000,-323.70112430252556
L-Alanine,11,"Orbformer scratch, all structures",100000,-323.7048891725599
L-Alanine,12,"Orbformer scratch, all structures",100000,-323.69818669532253
L-Alanine,13,"Orbformer scratch, all structures",100000,-323.70120212657343
L-Alanine,14,"Orbformer scratch, all structures",100000,-323.59934047149085
L-Alanine,15,"Orbformer scratch, all structures",100000,-323.5470647848814
L-Alanine,16,"Orbformer scratch, all structures",100000,-323.45398302968783
L-Alanine,17,"Orbformer scratch, all structures",100000,-323.54027225842634
L-Alanine,18,"Orbformer scratch, all structures",100000,-323.5332899882271
L-Alanine,19,"Orbformer scratch, all structures",100000,-323.53403956383045
L-Alanine,0,"Orbformer scratch, all structures",120000,-323.72170069888665
L-Alanine,1,"Orbformer scratch, all structures",120000,-323.74300840923246
L-Alanine,2,"Orbformer scratch, all structures",120000,-323.73477648366475
L-Alanine,3,"Orbformer scratch, all structures",120000,-323.7301025868901
L-Alanine,4,"Orbformer scratch, all structures",120000,-323.73988531195425
L-Alanine,5,"Orbformer scratch, all structures",120000,-323.74382585914674
L-Alanine,6,"Orbformer scratch, all structures",120000,-323.72338428077416
L-Alanine,7,"Orbformer scratch, all structures",120000,-323.73324863587743
L-Alanine,8,"Orbformer scratch, all structures",120000,-323.7396538937733
L-Alanine,9,"Orbformer scratch, all structures",120000,-323.73373384796093
L-Alanine,10,"Orbformer scratch, all structures",120000,-323.7348727311415
L-Alanine,11,"Orbformer scratch, all structures",120000,-323.73902212456835
L-Alanine,12,"Orbformer scratch, all structures",120000,-323.73590400649056
L-Alanine,13,"Orbformer scratch, all structures",120000,-323.738010757378
L-Alanine,14,"Orbformer scratch, all structures",120000,-323.6328593684284
L-Alanine,15,"Orbformer scratch, all structures",120000,-323.5770655473854
L-Alanine,16,"Orbformer scratch, all structures",120000,-323.4880711003302
L-Alanine,17,"Orbformer scratch, all structures",120000,-323.5741923892575
L-Alanine,18,"Orbformer scratch, all structures",120000,-323.5733408712008
L-Alanine,19,"Orbformer scratch, all structures",120000,-323.5746576679272
L-Alanine,0,"Orbformer scratch, all structures",160000,-323.703484079109
L-Alanine,1,"Orbformer scratch, all structures",160000,-323.7347293288615
L-Alanine,2,"Orbformer scratch, all structures",160000,-323.7224174370657
L-Alanine,3,"Orbformer scratch, all structures",160000,-323.71832915899614
L-Alanine,4,"Orbformer scratch, all structures",160000,-323.7291202128875
L-Alanine,5,"Orbformer scratch, all structures",160000,-323.7345497671353
L-Alanine,6,"Orbformer scratch, all structures",160000,-323.7112170234358
L-Alanine,7,"Orbformer scratch, all structures",160000,-323.7178828749806
L-Alanine,8,"Orbformer scratch, all structures",160000,-323.7271336941565
L-Alanine,9,"Orbformer scratch, all structures",160000,-323.7231254878942
L-Alanine,10,"Orbformer scratch, all structures",160000,-323.7212668502402
L-Alanine,11,"Orbformer scratch, all structures",160000,-323.7225533158421
L-Alanine,12,"Orbformer scratch, all structures",160000,-323.72342465572126
L-Alanine,13,"Orbformer scratch, all structures",160000,-323.7237340946298
L-Alanine,14,"Orbformer scratch, all structures",160000,-323.6205435279625
L-Alanine,15,"Orbformer scratch, all structures",160000,-323.56699756352396
L-Alanine,16,"Orbformer scratch, all structures",160000,-323.4711841899021
L-Alanine,17,"Orbformer scratch, all structures",160000,-323.5625235310644
L-Alanine,18,"Orbformer scratch, all structures",160000,-323.5613316870134
L-Alanine,19,"Orbformer scratch, all structures",160000,-323.5615999006746
L-Alanine,0,"Orbformer scratch, all structures",200000,-323.7023698255051
L-Alanine,1,"Orbformer scratch, all structures",200000,-323.7353953856381
L-Alanine,2,"Orbformer scratch, all structures",200000,-323.72508109973444
L-Alanine,3,"Orbformer scratch, all structures",200000,-323.7185655332466
L-Alanine,4,"Orbformer scratch, all structures",200000,-323.7309238313343
L-Alanine,5,"Orbformer scratch, all structures",200000,-323.7348364950933
L-Alanine,6,"Orbformer scratch, all structures",200000,-323.7112456340382
L-Alanine,7,"Orbformer scratch, all structures",200000,-323.7196023191098
L-Alanine,8,"Orbformer scratch, all structures",200000,-323.7271908974434
L-Alanine,9,"Orbformer scratch, all structures",200000,-323.71798155982617
L-Alanine,10,"Orbformer scratch, all structures",200000,-323.7208926285161
L-Alanine,11,"Orbformer scratch, all structures",200000,-323.72759806057144
L-Alanine,12,"Orbformer scratch, all structures",200000,-323.72079208271316
L-Alanine,13,"Orbformer scratch, all structures",200000,-323.7249739124878
L-Alanine,14,"Orbformer scratch, all structures",200000,-323.6182584601853
L-Alanine,15,"Orbformer scratch, all structures",200000,-323.5597270188301
L-Alanine,16,"Orbformer scratch, all structures",200000,-323.47293499404606
L-Alanine,17,"Orbformer scratch, all structures",200000,-323.5563025989977
L-Alanine,18,"Orbformer scratch, all structures",200000,-323.55958427751204
L-Alanine,19,"Orbformer scratch, all structures",200000,-323.55913681872585
L-Alanine,0,"Orbformer scratch, all structures",240000,-323.718123217096
L-Alanine,1,"Orbformer scratch, all structures",240000,-323.7419350827568
L-Alanine,2,"Orbformer scratch, all structures",240000,-323.72996659638625
L-Alanine,3,"Orbformer scratch, all structures",240000,-323.73033068617366
L-Alanine,4,"Orbformer scratch, all structures",240000,-323.7385004013413
L-Alanine,5,"Orbformer scratch, all structures",240000,-323.74239031002963
L-Alanine,6,"Orbformer scratch, all structures",240000,-323.7192369791619
L-Alanine,7,"Orbformer scratch, all structures",240000,-323.72473983130413
L-Alanine,8,"Orbformer scratch, all structures",240000,-323.73108111376735
L-Alanine,9,"Orbformer scratch, all structures",240000,-323.72495428369984
L-Alanine,10,"Orbformer scratch, all structures",240000,-323.7254316489828
L-Alanine,11,"Orbformer scratch, all structures",240000,-323.72950688804127
L-Alanine,12,"Orbformer scratch, all structures",240000,-323.72529163676086
L-Alanine,13,"Orbformer scratch, all structures",240000,-323.72814759943805
L-Alanine,14,"Orbformer scratch, all structures",240000,-323.63443681351555
L-Alanine,15,"Orbformer scratch, all structures",240000,-323.5743093911198
L-Alanine,16,"Orbformer scratch, all structures",240000,-323.48396229117566
L-Alanine,17,"Orbformer scratch, all structures",240000,-323.5687045799165
L-Alanine,18,"Orbformer scratch, all structures",240000,-323.56521624291025
L-Alanine,19,"Orbformer scratch, all structures",240000,-323.56633423753186
L-Alanine,0,"Orbformer scratch, all structures",300000,-323.7357858090049
L-Alanine,1,"Orbformer scratch, all structures",300000,-323.75602804696496
L-Alanine,2,"Orbformer scratch, all structures",300000,-323.7463071836761
L-Alanine,3,"Orbformer scratch, all structures",300000,-323.74287224091074
L-Alanine,4,"Orbformer scratch, all structures",300000,-323.7514574396921
L-Alanine,5,"Orbformer scratch, all structures",300000,-323.7574665018831
L-Alanine,6,"Orbformer scratch, all structures",300000,-323.73327987910994
L-Alanine,7,"Orbformer scratch, all structures",300000,-323.74097784704776
L-Alanine,8,"Orbformer scratch, all structures",300000,-323.7501046519776
L-Alanine,9,"Orbformer scratch, all structures",300000,-323.74609288411546
L-Alanine,10,"Orbformer scratch, all structures",300000,-323.7442734435204
L-Alanine,11,"Orbformer scratch, all structures",300000,-323.7473636899656
L-Alanine,12,"Orbformer scratch, all structures",300000,-323.7448931030467
L-Alanine,13,"Orbformer scratch, all structures",300000,-323.74507151718944
L-Alanine,14,"Orbformer scratch, all structures",300000,-323.6449360070082
L-Alanine,15,"Orbformer scratch, all structures",300000,-323.5843946055446
L-Alanine,16,"Orbformer scratch, all structures",300000,-323.49959919948765
L-Alanine,17,"Orbformer scratch, all structures",300000,-323.5792348024195
L-Alanine,18,"Orbformer scratch, all structures",300000,-323.58030311002693
L-Alanine,19,"Orbformer scratch, all structures",300000,-323.584133662575
L-Alanine,0,"Orbformer scratch, all structures",400000,-323.73788115232503
L-Alanine,1,"Orbformer scratch, all structures",400000,-323.7577873715571
L-Alanine,2,"Orbformer scratch, all structures",400000,-323.7484505110945
L-Alanine,3,"Orbformer scratch, all structures",400000,-323.744593088448
L-Alanine,4,"Orbformer scratch, all structures",400000,-323.753479210125
L-Alanine,5,"Orbformer scratch, all structures",400000,-323.7598682211122
L-Alanine,6,"Orbformer scratch, all structures",400000,-323.73624314901866
L-Alanine,7,"Orbformer scratch, all structures",400000,-323.74424672260255
L-Alanine,8,"Orbformer scratch, all structures",400000,-323.75077402247285
L-Alanine,9,"Orbformer scratch, all structures",400000,-323.7486665208801
L-Alanine,10,"Orbformer scratch, all structures",400000,-323.74468219857135
L-Alanine,11,"Orbformer scratch, all structures",400000,-323.7490873713842
L-Alanine,12,"Orbformer scratch, all structures",400000,-323.7449420322168
L-Alanine,13,"Orbformer scratch, all structures",400000,-323.74847014851764
L-Alanine,14,"Orbformer scratch, all structures",400000,-323.64899459666015
L-Alanine,15,"Orbformer scratch, all structures",400000,-323.58933517820935
L-Alanine,16,"Orbformer scratch, all structures",400000,-323.5025514146814
L-Alanine,17,"Orbformer scratch, all structures",400000,-323.5885657638335
L-Alanine,18,"Orbformer scratch, all structures",400000,-323.5879993739316
L-Alanine,19,"Orbformer scratch, all structures",400000,-323.5906501711873
L-Alanine,0,"Orbformer scratch, all structures",500000,-323.74329069190645
L-Alanine,1,"Orbformer scratch, all structures",500000,-323.7621057138537
L-Alanine,2,"Orbformer scratch, all structures",500000,-323.755511075846
L-Alanine,3,"Orbformer scratch, all structures",500000,-323.74791664854274
L-Alanine,4,"Orbformer scratch, all structures",500000,-323.7565263655556
L-Alanine,5,"Orbformer scratch, all structures",500000,-323.76323969931275
L-Alanine,6,"Orbformer scratch, all structures",500000,-323.7433162747382
L-Alanine,7,"Orbformer scratch, all structures",500000,-323.7485155976341
L-Alanine,8,"Orbformer scratch, all structures",500000,-323.75472072412913
L-Alanine,9,"Orbformer scratch, all structures",500000,-323.7512549555093
L-Alanine,10,"Orbformer scratch, all structures",500000,-323.7503084012781
L-Alanine,11,"Orbformer scratch, all structures",500000,-323.7547589593794
L-Alanine,12,"Orbformer scratch, all structures",500000,-323.7496370862328
L-Alanine,13,"Orbformer scratch, all structures",500000,-323.7522688837967
L-Alanine,14,"Orbformer scratch, all structures",500000,-323.65419353295636
L-Alanine,15,"Orbformer scratch, all structures",500000,-323.59210522455464
L-Alanine,16,"Orbformer scratch, all structures",500000,-323.50857650832774
L-Alanine,17,"Orbformer scratch, all structures",500000,-323.59062088041577
L-Alanine,18,"Orbformer scratch, all structures",500000,-323.5900886379
L-Alanine,19,"Orbformer scratch, all structures",500000,-323.5951264060166
L-Alanine,0,"Orbformer fine-tune LAC (400k), all structures",250,-323.04025857124617
L-Alanine,1,"Orbformer fine-tune LAC (400k), all structures",250,-323.3037152436611
L-Alanine,2,"Orbformer fine-tune LAC (400k), all structures",250,-323.1404331408885
L-Alanine,3,"Orbformer fine-tune LAC (400k), all structures",250,-323.1592066668485
L-Alanine,4,"Orbformer fine-tune LAC (400k), all structures",250,-323.30763644617315
L-Alanine,5,"Orbformer fine-tune LAC (400k), all structures",250,-323.33133923463924
L-Alanine,6,"Orbformer fine-tune LAC (400k), all structures",250,-323.22935219124554
L-Alanine,7,"Orbformer fine-tune LAC (400k), all structures",250,-323.3064745810856
L-Alanine,8,"Orbformer fine-tune LAC (400k), all structures",250,-323.34641362242263
L-Alanine,9,"Orbformer fine-tune LAC (400k), all structures",250,-323.3241818690483
L-Alanine,10,"Orbformer fine-tune LAC (400k), all structures",250,-323.33023661339513
L-Alanine,11,"Orbformer fine-tune LAC (400k), all structures",250,-323.28348694436306
L-Alanine,12,"Orbformer fine-tune LAC (400k), all structures",250,-323.3495175145369
L-Alanine,13,"Orbformer fine-tune LAC (400k), all structures",250,-323.34191578799727
L-Alanine,14,"Orbformer fine-tune LAC (400k), all structures",250,-323.16735891130327
L-Alanine,15,"Orbformer fine-tune LAC (400k), all structures",250,-323.1123879900399
L-Alanine,16,"Orbformer fine-tune LAC (400k), all structures",250,-323.01747887242135
L-Alanine,17,"Orbformer fine-tune LAC (400k), all structures",250,-323.2166818589096
L-Alanine,18,"Orbformer fine-tune LAC (400k), all structures",250,-323.2008222503072
L-Alanine,19,"Orbformer fine-tune LAC (400k), all structures",250,-323.23745384595134
L-Alanine,0,"Orbformer fine-tune LAC (400k), all structures",1000,-323.4489701259058
L-Alanine,1,"Orbformer fine-tune LAC (400k), all structures",1000,-323.58345454396493
L-Alanine,2,"Orbformer fine-tune LAC (400k), all structures",1000,-323.4648083192857
L-Alanine,3,"Orbformer fine-tune LAC (400k), all structures",1000,-323.53646941268966
L-Alanine,4,"Orbformer fine-tune LAC (400k), all structures",1000,-323.5745266088571
L-Alanine,5,"Orbformer fine-tune LAC (400k), all structures",1000,-323.55591485142065
L-Alanine,6,"Orbformer fine-tune LAC (400k), all structures",1000,-323.53436681991417
L-Alanine,7,"Orbformer fine-tune LAC (400k), all structures",1000,-323.5550369951224
L-Alanine,8,"Orbformer fine-tune LAC (400k), all structures",1000,-323.57645019376497
L-Alanine,9,"Orbformer fine-tune LAC (400k), all structures",1000,-323.54656533939885
L-Alanine,10,"Orbformer fine-tune LAC (400k), all structures",1000,-323.5639891801036
L-Alanine,11,"Orbformer fine-tune LAC (400k), all structures",1000,-323.5339714433939
L-Alanine,12,"Orbformer fine-tune LAC (400k), all structures",1000,-323.57805446325267
L-Alanine,13,"Orbformer fine-tune LAC (400k), all structures",1000,-323.57171210997626
L-Alanine,14,"Orbformer fine-tune LAC (400k), all structures",1000,-323.4434276120898
L-Alanine,15,"Orbformer fine-tune LAC (400k), all structures",1000,-323.40760260698687
L-Alanine,16,"Orbformer fine-tune LAC (400k), all structures",1000,-323.2959506003151
L-Alanine,17,"Orbformer fine-tune LAC (400k), all structures",1000,-323.43281782728707
